partition_dt;okrug_mt;province_mt;locality_mt;count;latitude_mt_avg;longitude_mt_avg;locality;latitude;longitude
2020-12-01;Северо-Западный федеральный округ;Вологодская область;Вологда;9166;59.2144033926428600000000;39.8879922568285700000000;Вологда;59.220496;39.891523
2020-12-01;Южный федеральный округ;Астраханская область;Астрахань;9146;46.3477232350400000000000;48.0364243719400000000000;Астрахань;46.347614;48.030169
2020-12-01;Центральный федеральный округ;Смоленская область;Смоленск;8752;54.7819577022750000000000;32.0400670290125000000000;Смоленск;54.782635;32.045251
2020-12-01;Дальневосточный федеральный округ;Забайкальский край;Чита;8584;52.0426896597666700000000;113.4912369561333300000000;Чита;52.033635;113.501049
2020-12-01;Центральный федеральный округ;Ивановская область;Иваново;8581;56.9834939321300000000000;41.0006920606200000000000;Иваново;57.000348;40.973921
2020-12-01;Северо-Западный федеральный округ;Архангельская область;Архангельск;8476;64.5499653813571400000000;40.5398098033357100000000;Архангельск;64.539911;40.515753
2020-12-01;Уральский федеральный округ;Челябинская область;Магнитогорск;8290;53.4052852729142900000000;58.9679000739285700000000;Магнитогорск;53.407158;58.980282
2020-12-01;Приволжский федеральный округ;Республика Татарстан;Набережные Челны;7802;55.7248864130818200000000;52.3823020598454500000000;Набережные Челны;55.7057135;52.344962
2020-12-01;Центральный федеральный округ;Липецкая область;Липецк;7573;52.6040953263333300000000;39.5603644749555600000000;Липецк;52.60882;39.59922
2020-12-01;Центральный федеральный округ;Московская область;Балашиха;7059;55.7981258370285700000000;37.9557806672071400000000;Балашиха;55.796339;37.938199
2020-12-01;Центральный федеральный округ;Тамбовская область;Тамбов;6929;52.7443248604166700000000;41.4295907908833300000000;Тамбов;52.721219;41.452274
2020-12-01;Сибирский федеральный округ;Кемеровская область;Новокузнецк;6870;54.8740249340666700000000;86.0331594421666700000000;Новокузнецк;53.757547;87.136044
2020-12-01;Приволжский федеральный округ;Республика Мордовия;Саранск;6868;54.1966924705857100000000;45.1879994694428600000000;Саранск;54.187433;45.183938
2020-12-01;Северо-Западный федеральный округ;Республика Карелия;Петрозаводск;6747;61.7835693819500000000000;34.3530799810750000000000;Петрозаводск;61.785017;34.346878
2020-12-01;Северо-Западный федеральный округ;Мурманская область;Мурманск;6724;68.9673414251285700000000;33.0950268736142900000000;Мурманск;68.58;33.05
2020-12-01;Уральский федеральный округ;Курганская область;Курган;6711;55.4514901247857100000000;65.3381015962714300000000;Курган;55.441004;65.341118
2020-12-01;Северо-Западный федеральный округ;Республика Коми;Сыктывкар;6588;61.6692062904142900000000;50.8117222121428600000000;Сыктывкар;61.668793;50.836399
2020-12-01;Центральный федеральный округ;Орловская область;Орел;6415;52.9603518921666700000000;36.0729550954000000000000;Орел;52.58;36.05
2020-12-01;Центральный федеральный округ;Костромская область;Кострома;6141;57.7607687817777800000000;40.9344873417000000000000;Кострома;57.767961;40.926858
2020-12-01;Северо-Западный федеральный округ;Вологодская область;Череповец;5946;59.1200494724888900000000;37.9273160822666700000000;Череповец;59.122612;37.903461
2020-12-01;Центральный федеральный округ;Московская область;Подольск;5892;55.4013270614400000000000;37.5539098209550000000000;Подольск;55.431177;37.544737
2020-12-01;Приволжский федеральный округ;Республика Марий Эл;Йошкар-Ола;5820;56.6321661557714300000000;47.8860292607428600000000;Йошкар-Ола;56.631595;47.886178
2020-12-01;Южный федеральный округ;Севастополь;Севастополь;5428;44.5978380088400000000000;33.5105889431200000000000;Севастополь;44.616604;33.525369
2020-12-01;Северо-Западный федеральный округ;Псковская область;Псков;5347;57.8015132306500000000000;28.3463206655500000000000;Псков;57.819274;28.332451
2020-12-01;Центральный федеральный округ;Московская область;Красногорск;5123;55.8225117160882400000000;37.3491567595176500000000;Красногорск;55.831099;37.330192
2020-12-01;Дальневосточный федеральный округ;Сахалинская область;Южно-Сахалинск;5026;46.9479372596250000000000;142.7445361404000000000000;Южно-Сахалинск;46.959148;142.737987
2020-12-01;Центральный федеральный округ;Московская область;Мытищи;5021;55.9112348298666700000000;37.7338170555250000000000;Мытищи;55.910483;37.736402
2020-12-01;Сибирский федеральный округ;Иркутская область;Братск;4960;56.2163794433000000000000;101.6689588017250000000000;Братск;56.151362;101.63408
2020-12-01;Сибирский федеральный округ;Республика Хакасия;Абакан;4953;53.7250514245833300000000;91.4142026169833300000000;Абакан;53.721152;91.442387
2020-12-01;Приволжский федеральный округ;Республика Башкортостан;Стерлитамак;4881;53.6210086068666700000000;55.9368618708833300000000;Стерлитамак;53.630403;55.930825
2020-12-01;Дальневосточный федеральный округ;Амурская область;Благовещенск;4791;50.2789110084666700000000;127.5250900373000000000000;Благовещенск;50.257451;127.534611
2020-12-01;Южный федеральный округ;Ростовская область;Таганрог;4689;47.2256575037555600000000;38.9013982217111100000000;Таганрог;47.22064;38.914713
2020-12-01;Уральский федеральный округ;Ханты-Мансийский автономный округ;Нижневартовск;4611;61.5910639051250000000000;75.9292248408125000000000;Нижневартовск;60.938545;76.558902
2020-12-01;Южный федеральный округ;Краснодарский край;Новороссийск;4571;44.7173558249200000000000;37.7671437154100000000000;Новороссийск;44.723912;37.768974
2020-12-01;Сибирский федеральный округ;Иркутская область;Ангарск;4563;52.5225516727500000000000;103.8682830106375000000000;Ангарск;52.544358;103.88824
2020-12-01;Северо-Западный федеральный округ;Архангельская область;Северодвинск;4461;64.5597934809000000000000;39.7986277118833300000000;Северодвинск;64.562501;39.818175
2020-12-01;Уральский федеральный округ;Свердловская область;Нижний Тагил;4411;57.9336133580333300000000;59.9775206847666700000000;Нижний Тагил;57.907605;59.972211
2020-12-01;Северо-Западный федеральный округ;Новгородская область;Великий Новгород;4395;58.5288055118142900000000;31.2545380571714300000000;Великий Новгород;58.52281;31.269915
2020-12-01;Центральный федеральный округ;Московская область;Королев;4278;55.9218769099636400000000;37.8447527226000000000000;Королев;55.55;37.49
2020-12-01;Южный федеральный округ;Республика Крым;Симферополь;4273;44.9606417777800000000000;34.0984916541400000000000;Симферополь;44.948237;34.100318
2020-12-01;Приволжский федеральный округ;Нижегородская область;Дзержинск;3968;56.2257395212600000000000;43.4391005806400000000000;Дзержинск;56.238377;43.461625
2020-12-01;Приволжский федеральный округ;Саратовская область;Энгельс;3902;51.4867798507800000000000;46.1335210907400000000000;Энгельс;51.485489;46.126783
2020-12-01;Южный федеральный округ;Краснодарский край;Анапа;3713;44.8932834064400000000000;37.3270202220100000000000;Анапа;44.894965;37.31617
2020-12-01;Приволжский федеральный округ;Оренбургская область;Орск;3569;51.2399041197500000000000;58.4788275474250000000000;Орск;51.229362;58.475196
2020-12-01;Северо-Кавказский федеральный округ;Ставропольский край;Пятигорск;3442;44.0532413875000000000000;43.0438081685000000000000;Пятигорск;44.039795;43.070634
2020-12-01;Центральный федеральный округ;Курская область;Железногорск;1815;52.3367901067750000000000;35.3644344276250000000000;Железногорск;52.337971;35.351743
2020-12-01;Сибирский федеральный округ;Красноярский край;Железногорск;1746;56.2422192888000000000000;93.5336663540166700000000;Железногорск;56.252922;93.532264
2020-11-01;Центральный федеральный округ;Москва;Москва;188730;55.4662780835547900000000;37.8956266664315100000000;Москва;55.755814;37.617635
2020-11-01;Северо-Западный федеральный округ;Санкт-Петербург;Санкт-Петербург;88244;59.9189702296833300000000;30.3454469614404800000000;Санкт-Петербург;59.939095;30.315868
2020-11-01;Уральский федеральный округ;Свердловская область;Екатеринбург;35638;56.9824292418750000000000;60.4706981857958300000000;Екатеринбург;56.5;60.35
2020-11-01;Сибирский федеральный округ;Новосибирская область;Новосибирск;33382;55.3530225021842100000000;82.5945187023315800000000;Новосибирск;55.030199;82.92043
2020-11-01;Южный федеральный округ;Краснодарский край;Краснодар;27469;45.0196183718041700000000;39.0403377852791700000000;Краснодар;45.02;38.59
2020-11-01;Уральский федеральный округ;Челябинская область;Челябинск;25689;55.1668923973550000000000;61.3695164255700000000000;Челябинск;55.159897;61.402554
2020-11-01;Сибирский федеральный округ;Омская область;Омск;25392;55.1163544761357100000000;73.2385773426285700000000;Омск;54.989342;73.368212
2020-11-01;Приволжский федеральный округ;Республика Башкортостан;Уфа;25020;54.7388501356750000000000;55.9943939598200000000000;Уфа;54.735147;55.958727
2020-11-01;Приволжский федеральный округ;Республика Татарстан;Казань;24580;55.7971804404375000000000;49.1464153225312500000000;Казань;55.796289;49.108795
2020-11-01;Приволжский федеральный округ;Пермский край;Пермь;24243;58.0012435349117600000000;56.2149138305058800000000;Пермь;58.01045;56.229434
2020-11-01;Сибирский федеральный округ;Красноярский край;Красноярск;23727;56.6645836286555600000000;92.2278496240666700000000;Красноярск;56.010563;92.852572
2020-11-01;Приволжский федеральный округ;Самарская область;Самара;23654;53.2123536601956500000000;50.1818274078087000000000;Самара;53.195538;50.101783
2020-11-01;Приволжский федеральный округ;Нижегородская область;Нижний Новгород;22712;56.1860073731947400000000;44.0485937270789500000000;Нижний Новгород;56.326797;44.006516
2020-11-01;Центральный федеральный округ;Воронежская область;Воронеж;20438;51.6789907319230800000000;39.2004051048538500000000;Воронеж;51.660781;39.200269
2020-11-01;Южный федеральный округ;Ростовская область;Ростов-на-Дону;19899;47.2450670751142900000000;39.7099108715476200000000;Ростов-на-Дону;47.222078;39.720349
2020-11-01;Сибирский федеральный округ;Иркутская область;Иркутск;19294;52.2860977301928600000000;104.2834104286500000000000;Иркутск;52.287054;104.281047
2020-11-01;Уральский федеральный округ;Тюменская область;Тюмень;19194;57.1492948090307700000000;65.5677758936384600000000;Тюмень;57.153033;65.534328
2020-11-01;Южный федеральный округ;Краснодарский край;Сочи;17104;43.5839151742500000000000;39.7944058067958300000000;Сочи;43.585525;39.723062
2020-11-01;Южный федеральный округ;Волгоградская область;Волгоград;16392;48.7152819613684200000000;44.5042270840421100000000;Волгоград;48.707067;44.516948
2020-11-01;Приволжский федеральный округ;Удмуртская Республика;Ижевск;16283;56.8473664771040000000000;53.2394105451240000000000;Ижевск;56.8745655;53.1791195
2020-11-01;Северо-Западный федеральный округ;Калининградская область;Калининград;15235;54.7040419518285700000000;20.5099347845142900000000;Калининград;54.710157;20.510137
2020-11-01;Приволжский федеральный округ;Саратовская область;Саратов;15044;51.5377054192277800000000;45.9990039627500000000000;Саратов;51.533103;46.034158
2020-11-01;Дальневосточный федеральный округ;Хабаровский край;Хабаровск;14123;48.4708812141272700000000;135.0926938946272700000000;Хабаровск;48.480223;135.071917
2020-11-01;Сибирский федеральный округ;Алтайский край;Барнаул;14104;54.7567907920727300000000;82.3313674034909100000000;Барнаул;53.346785;83.776856
2020-11-01;Дальневосточный федеральный округ;Приморский край;Владивосток;13790;43.1355868881600000000000;131.9171566856500000000000;Владивосток;43.115536;131.885485
2020-11-01;Приволжский федеральный округ;Оренбургская область;Оренбург;13258;51.7942500317125000000000;55.1238756494250000000000;Оренбург;51.768199;55.096955
2020-11-01;Сибирский федеральный округ;Томская область;Томск;12408;56.5033677873636400000000;84.9596393676636400000000;Томск;56.436229499999996;85.009911
2020-11-01;Приволжский федеральный округ;Кировская область;Киров;12358;58.5898798271222200000000;49.6464681640222200000000;Киров;58.603591;49.668014
2020-11-01;Центральный федеральный округ;Ярославская область;Ярославль;11569;55.7789999206400000000000;41.7137171624100000000000;Ярославль;57.626559;39.893804
2020-11-01;Центральный федеральный округ;Московская область;Химки;11400;55.9014967704818200000000;37.4291156233090900000000;Химки;55.88874;37.43039
2020-11-01;Сибирский федеральный округ;Кемеровская область;Кемерово;11341;56.2924152220000000000000;85.1696995822000000000000;Кемерово;55.354727;86.088374
2020-11-01;Центральный федеральный округ;Тульская область;Тула;10785;54.1950834540818200000000;37.6265319428909100000000;Тула;54.193122;37.617348
2020-11-01;Приволжский федеральный округ;Самарская область;Тольятти;10440;53.5246647503416700000000;49.3594067244416700000000;Тольятти;53.5088;49.41918
2020-11-01;Центральный федеральный округ;Рязанская область;Рязань;10361;54.6310832423000000000000;39.7215805731866700000000;Рязань;54.629216;39.736375
2020-11-01;Приволжский федеральный округ;Чувашская Республика;Чебоксары;9758;56.1261032290071400000000;47.2558429516071400000000;Чебоксары;56.143529;47.251123
2020-11-01;Приволжский федеральный округ;Ульяновская область;Ульяновск;9608;54.3222712372000000000000;48.4256325131461500000000;Ульяновск;54.314192;48.403123
2020-11-01;Уральский федеральный округ;Ханты-Мансийский автономный округ;Сургут;9554;61.2635592248800000000000;73.3955027794000000000000;Сургут;61.254035;73.396221
2020-11-01;Северо-Кавказский федеральный округ;Ставропольский край;Ставрополь;9441;45.0394033120866700000000;41.9513247470200000000000;Ставрополь;45.04333;41.969101
2020-11-01;Центральный федеральный округ;Владимирская область;Владимир;9411;56.1313621833875000000000;40.3924370477916700000000;Владимир;56.08;40.25
2020-11-01;Центральный федеральный округ;Белгородская область;Белгород;9397;50.5926239625583300000000;36.5806027646083300000000;Белгород;50.595414;36.587268
2020-11-01;Приволжский федеральный округ;Пензенская область;Пенза;9168;53.2098618805352900000000;45.0062104041411800000000;Пенза;53.195042;45.018316
2020-11-01;Дальневосточный федеральный округ;Республика Бурятия;Улан-Удэ;8853;51.8292186249300000000000;107.6541129128900000000000;Улан-Удэ;51.834464;107.584574
2020-11-01;Дальневосточный федеральный округ;Республика Саха (Якутия);Якутск;8580;62.0327928420833300000000;129.7333781235666700000000;Якутск;62.027216;129.732178
2020-11-01;Центральный федеральный округ;Курская область;Курск;8509;51.7417556247818200000000;36.1790087413000000000000;Курск;51.73083;36.193186
2020-11-01;Центральный федеральный округ;Тверская область;Тверь;8328;56.8428734361000000000000;35.9007647181555600000000;Тверь;56.859847;35.911995
2020-11-01;Северо-Западный федеральный округ;Вологодская область;Вологда;8082;59.2134207772500000000000;39.8935549071250000000000;Вологда;59.220496;39.891523
2020-11-01;Южный федеральный округ;Астраханская область;Астрахань;7982;46.3524089493428600000000;48.0530521004285700000000;Астрахань;46.347614;48.030169
2020-11-01;Дальневосточный федеральный округ;Забайкальский край;Чита;7981;52.0382589252500000000000;113.4902965979875000000000;Чита;52.033635;113.501049
2020-11-01;Центральный федеральный округ;Калужская область;Калуга;7973;54.4914582539806500000000;36.2884832801000000000000;Калуга;54.32;36.16
2020-11-01;Центральный федеральный округ;Смоленская область;Смоленск;7525;54.7808262191909100000000;32.0405645921090900000000;Смоленск;54.782635;32.045251
2020-11-01;Центральный федеральный округ;Брянская область;Брянск;7508;53.2702537298333300000000;34.3413652282222200000000;Брянск;53.287848;34.317139499999996
2020-11-01;Северо-Западный федеральный округ;Архангельская область;Архангельск;7335;64.5544331359666700000000;40.5458178574916700000000;Архангельск;64.539911;40.515753
2020-11-01;Центральный федеральный округ;Ивановская область;Иваново;7308;55.8851494316636400000000;42.0896403784454500000000;Иваново;57.000348;40.973921
2020-11-01;Уральский федеральный округ;Челябинская область;Магнитогорск;7105;53.3961084499857100000000;58.9721523109714300000000;Магнитогорск;53.407158;58.980282
2020-11-01;Приволжский федеральный округ;Республика Татарстан;Набережные Челны;6770;55.7267650411400000000000;52.3874366400300000000000;Набережные Челны;55.7057135;52.344962
2020-11-01;Северо-Западный федеральный округ;Мурманская область;Мурманск;6255;68.9656713624857100000000;33.0928023572428600000000;Мурманск;68.58;33.05
2020-11-01;Центральный федеральный округ;Тамбовская область;Тамбов;6185;52.7442260829750000000000;41.4326216313375000000000;Тамбов;52.721219;41.452274
2020-11-01;Уральский федеральный округ;Курганская область;Курган;6143;55.4581144225000000000000;65.3291039702833300000000;Курган;55.441004;65.341118
2020-11-01;Центральный федеральный округ;Липецкая область;Липецк;6132;52.5998110968363600000000;39.5606268899090900000000;Липецк;52.60882;39.59922
2020-11-01;Северо-Западный федеральный округ;Республика Карелия;Петрозаводск;5893;61.7846901972800000000000;34.3474826728400000000000;Петрозаводск;61.785017;34.346878
2020-11-01;Северо-Западный федеральный округ;Республика Коми;Сыктывкар;5817;61.6708425783375000000000;50.8160752346500000000000;Сыктывкар;61.668793;50.836399
2020-11-01;Приволжский федеральный округ;Республика Мордовия;Саранск;5811;54.1927983528600000000000;45.1764813153600000000000;Саранск;54.187433;45.183938
2020-11-01;Центральный федеральный округ;Московская область;Балашиха;5635;55.7930426044777800000000;37.9613935891611100000000;Балашиха;55.796339;37.938199
2020-11-01;Сибирский федеральный округ;Кемеровская область;Новокузнецк;5485;54.3449283799894700000000;86.5550767707210500000000;Новокузнецк;53.757547;87.136044
2020-11-01;Южный федеральный округ;Севастополь;Севастополь;5315;44.5894406787833300000000;33.5011911204166700000000;Севастополь;44.616604;33.525369
2020-11-01;Северо-Западный федеральный округ;Вологодская область;Череповец;5163;59.1216242355222200000000;37.9283504101111100000000;Череповец;59.122612;37.903461
2020-11-01;Центральный федеральный округ;Костромская область;Кострома;5155;57.7527613210500000000000;40.9368310652125000000000;Кострома;57.767961;40.926858
2020-11-01;Центральный федеральный округ;Московская область;Подольск;5115;55.4225578664904800000000;37.5351787830809500000000;Подольск;55.431177;37.544737
2020-11-01;Центральный федеральный округ;Орловская область;Орел;5106;52.9526629161500000000000;36.0658713344000000000000;Орел;52.58;36.05
2020-11-01;Приволжский федеральный округ;Республика Марий Эл;Йошкар-Ола;4935;56.6369685004818200000000;47.8851499450545500000000;Йошкар-Ола;56.631595;47.886178
2020-11-01;Сибирский федеральный округ;Иркутская область;Братск;4686;56.2186405397111100000000;101.6707498618444400000000;Братск;56.151362;101.63408
2020-11-01;Дальневосточный федеральный округ;Сахалинская область;Южно-Сахалинск;4652;46.9450065682000000000000;142.7455914770500000000000;Южно-Сахалинск;46.959148;142.737987
2020-11-01;Сибирский федеральный округ;Иркутская область;Ангарск;4614;52.5165156046750000000000;103.8583226793625000000000;Ангарск;52.544358;103.88824
2020-11-01;Северо-Западный федеральный округ;Псковская область;Псков;4506;57.8048756672166700000000;28.3223158802333300000000;Псков;57.819274;28.332451
2020-11-01;Дальневосточный федеральный округ;Амурская область;Благовещенск;4437;50.2805410987428600000000;127.5286183028714300000000;Благовещенск;50.257451;127.534611
2020-11-01;Центральный федеральный округ;Московская область;Мытищи;4342;55.9140935674937500000000;37.7369466454687500000000;Мытищи;55.910483;37.736402
2020-11-01;Приволжский федеральный округ;Республика Башкортостан;Стерлитамак;4331;53.6215305093750000000000;55.9393023658625000000000;Стерлитамак;53.630403;55.930825
2020-11-01;Центральный федеральный округ;Московская область;Красногорск;4271;55.8221207257333300000000;37.3431248029888900000000;Красногорск;55.831099;37.330192
2020-11-01;Сибирский федеральный округ;Республика Хакасия;Абакан;4239;53.7342832181833300000000;91.4215531931833300000000;Абакан;53.721152;91.442387
2020-11-01;Уральский федеральный округ;Ханты-Мансийский автономный округ;Нижневартовск;4131;61.6795839556571400000000;75.8352691130714300000000;Нижневартовск;60.938545;76.558902
2020-11-01;Южный федеральный округ;Ростовская область;Таганрог;4093;47.2373625869500000000000;38.9060248001200000000000;Таганрог;47.22064;38.914713
2020-11-01;Южный федеральный округ;Краснодарский край;Новороссийск;4031;44.7176180727090900000000;37.7671646442909100000000;Новороссийск;44.723912;37.768974
2020-11-01;Южный федеральный округ;Республика Крым;Симферополь;4027;44.9574128809500000000000;34.0924417799833300000000;Симферополь;44.948237;34.100318
2020-11-01;Северо-Западный федеральный округ;Архангельская область;Северодвинск;3923;64.5610790390375000000000;39.8118707384375000000000;Северодвинск;64.562501;39.818175
2020-11-01;Уральский федеральный округ;Свердловская область;Нижний Тагил;3779;57.9470623448166700000000;59.9657314978166700000000;Нижний Тагил;57.907605;59.972211
2020-11-01;Центральный федеральный округ;Московская область;Королев;3683;55.9224422966142900000000;37.8416042693714300000000;Королев;55.55;37.49
2020-11-01;Северо-Западный федеральный округ;Новгородская область;Великий Новгород;3629;58.5289801984250000000000;31.2557453850625000000000;Великий Новгород;58.52281;31.269915
2020-11-01;Южный федеральный округ;Краснодарский край;Анапа;3567;44.8901725473272700000000;37.3248516655909100000000;Анапа;44.894965;37.31617
2020-11-01;Приволжский федеральный округ;Нижегородская область;Дзержинск;3463;55.9873026835833300000000;43.7124398401833300000000;Дзержинск;56.238377;43.461625
2020-11-01;Приволжский федеральный округ;Саратовская область;Энгельс;3248;51.4871826940600000000000;46.1308629977800000000000;Энгельс;51.485489;46.126783
2020-11-01;Приволжский федеральный округ;Оренбургская область;Орск;3179;51.2295709184000000000000;58.5134540798666700000000;Орск;51.229362;58.475196
2020-11-01;Северо-Кавказский федеральный округ;Ставропольский край;Пятигорск;3107;44.0452596447428600000000;43.0499601822571400000000;Пятигорск;44.039795;43.070634
2020-11-01;Сибирский федеральный округ;Красноярский край;Железногорск;1653;56.2463148039428600000000;93.5275908930428600000000;Железногорск;56.252922;93.532264
2020-11-01;Центральный федеральный округ;Курская область;Железногорск;1635;52.3357812950250000000000;35.3623116281250000000000;Железногорск;52.337971;35.351743
2020-10-01;Центральный федеральный округ;Москва;Москва;191407;55.6230133057847200000000;37.7385339972708300000000;Москва;55.755814;37.617635
2020-10-01;Северо-Западный федеральный округ;Санкт-Петербург;Санкт-Петербург;89169;59.9303923493279100000000;30.3581421369093000000000;Санкт-Петербург;59.939095;30.315868
2020-10-01;Уральский федеральный округ;Свердловская область;Екатеринбург;36036;57.3017824460928600000000;60.1562478253571400000000;Екатеринбург;56.5;60.35
2020-10-01;Сибирский федеральный округ;Новосибирская область;Новосибирск;33708;55.1873925101272700000000;82.7512594869636400000000;Новосибирск;55.030199;82.92043
2020-10-01;Южный федеральный округ;Краснодарский край;Краснодар;27285;45.0153944588958300000000;39.0421168327291700000000;Краснодар;45.02;38.59
2020-10-01;Уральский федеральный округ;Челябинская область;Челябинск;25960;55.1679789599000000000000;61.3685538760789500000000;Челябинск;55.159897;61.402554
2020-10-01;Сибирский федеральный округ;Омская область;Омск;25890;55.1045723443266700000000;73.2438538310666700000000;Омск;54.989342;73.368212
2020-10-01;Приволжский федеральный округ;Республика Башкортостан;Уфа;25442;54.7410149623521700000000;55.9946300050391300000000;Уфа;54.735147;55.958727
2020-10-01;Приволжский федеральный округ;Республика Татарстан;Казань;24720;55.7969078356970600000000;49.1434422088970600000000;Казань;55.796289;49.108795
2020-10-01;Приволжский федеральный округ;Пермский край;Пермь;24468;58.0065862018400000000000;56.2195486529300000000000;Пермь;58.01045;56.229434
2020-10-01;Сибирский федеральный округ;Красноярский край;Красноярск;24323;56.4897006026600000000000;92.3943988588700000000000;Красноярск;56.010563;92.852572
2020-10-01;Приволжский федеральный округ;Самарская область;Самара;23893;53.2152792216518500000000;50.1816831076925900000000;Самара;53.195538;50.101783
2020-10-01;Приволжский федеральный округ;Нижегородская область;Нижний Новгород;22888;56.1583072632636400000000;44.1025457738500000000000;Нижний Новгород;56.326797;44.006516
2020-10-01;Центральный федеральный округ;Воронежская область;Воронеж;20723;51.6755851067142900000000;39.2041085034928600000000;Воронеж;51.660781;39.200269
2020-10-01;Южный федеральный округ;Ростовская область;Ростов-на-Дону;20155;47.2462707445956500000000;39.7065505621087000000000;Ростов-на-Дону;47.222078;39.720349
2020-10-01;Сибирский федеральный округ;Иркутская область;Иркутск;19464;52.2850538016235300000000;104.2876086344823500000000;Иркутск;52.287054;104.281047
2020-10-01;Уральский федеральный округ;Тюменская область;Тюмень;19351;57.1581097167160000000000;65.5525735794960000000000;Тюмень;57.153033;65.534328
2020-10-01;Южный федеральный округ;Краснодарский край;Сочи;17963;43.4964899541041700000000;39.8448954167041700000000;Сочи;43.585525;39.723062
2020-10-01;Южный федеральный округ;Волгоградская область;Волгоград;16545;48.7141395956450000000000;44.5047233108350000000000;Волгоград;48.707067;44.516948
2020-10-01;Приволжский федеральный округ;Удмуртская Республика;Ижевск;16261;56.8426400368875000000000;53.2439556306291700000000;Ижевск;56.8745655;53.1791195
2020-10-01;Северо-Западный федеральный округ;Калининградская область;Калининград;15315;54.7044338034500000000000;20.5069257744000000000000;Калининград;54.710157;20.510137
2020-10-01;Приволжский федеральный округ;Саратовская область;Саратов;15269;51.5426717587450000000000;45.9958081483500000000000;Саратов;51.533103;46.034158
2020-10-01;Дальневосточный федеральный округ;Хабаровский край;Хабаровск;14358;48.4836283659900000000000;135.0932083143100000000000;Хабаровск;48.480223;135.071917
2020-10-01;Дальневосточный федеральный округ;Приморский край;Владивосток;14159;43.1391513646500000000000;131.9172291645400000000000;Владивосток;43.115536;131.885485
2020-10-01;Сибирский федеральный округ;Алтайский край;Барнаул;14143;53.3662672357666700000000;83.7223642750166700000000;Барнаул;53.346785;83.776856
2020-10-01;Приволжский федеральный округ;Оренбургская область;Оренбург;13288;51.8011083273444400000000;55.1218058415111100000000;Оренбург;51.768199;55.096955
2020-10-01;Сибирский федеральный округ;Томская область;Томск;12543;56.8619078427636400000000;84.5832371007636400000000;Томск;56.436229499999996;85.009911
2020-10-01;Приволжский федеральный округ;Кировская область;Киров;12422;58.5830763054928600000000;49.6529598241785700000000;Киров;58.603591;49.668014
2020-10-01;Центральный федеральный округ;Ярославская область;Ярославль;11645;55.9605518771545500000000;41.5223251344727300000000;Ярославль;57.626559;39.893804
2020-10-01;Центральный федеральный округ;Московская область;Химки;11545;55.1603928527400000000000;38.1749417584720000000000;Химки;55.88874;37.43039
2020-10-01;Сибирский федеральный округ;Кемеровская область;Кемерово;11376;55.7666157096800000000000;85.6941778806700000000000;Кемерово;55.354727;86.088374
2020-10-01;Центральный федеральный округ;Тульская область;Тула;10552;54.1940988733666700000000;37.6092946525466700000000;Тула;54.193122;37.617348
2020-10-01;Приволжский федеральный округ;Самарская область;Тольятти;10488;53.5245449560666700000000;49.3589258280500000000000;Тольятти;53.5088;49.41918
2020-10-01;Центральный федеральный округ;Рязанская область;Рязань;10376;54.6278509371000000000000;39.7337609018933300000000;Рязань;54.629216;39.736375
2020-10-01;Приволжский федеральный округ;Чувашская Республика;Чебоксары;9829;56.1249886764600000000000;47.2500039236533300000000;Чебоксары;56.143529;47.251123
2020-10-01;Уральский федеральный округ;Ханты-Мансийский автономный округ;Сургут;9717;61.2656564208666700000000;73.3845988397500000000000;Сургут;61.254035;73.396221
2020-10-01;Приволжский федеральный округ;Ульяновская область;Ульяновск;9608;54.3180409248090900000000;48.4007389826818200000000;Ульяновск;54.314192;48.403123
2020-10-01;Центральный федеральный округ;Белгородская область;Белгород;9481;50.5976574449750000000000;36.5847888137750000000000;Белгород;50.595414;36.587268
2020-10-01;Северо-Кавказский федеральный округ;Ставропольский край;Ставрополь;9445;45.0380213158833300000000;41.9535807333833300000000;Ставрополь;45.04333;41.969101
2020-10-01;Центральный федеральный округ;Владимирская область;Владимир;9426;56.1320447188125000000000;40.3932520954333300000000;Владимир;56.08;40.25
2020-10-01;Приволжский федеральный округ;Пензенская область;Пенза;9123;53.2108711203400000000000;45.0039688367133300000000;Пенза;53.195042;45.018316
2020-10-01;Дальневосточный федеральный округ;Республика Бурятия;Улан-Удэ;9049;51.8269512370333300000000;107.6526118892583300000000;Улан-Удэ;51.834464;107.584574
2020-10-01;Центральный федеральный округ;Курская область;Курск;8674;51.7375590110200000000000;36.1762328646300000000000;Курск;51.73083;36.193186
2020-10-01;Дальневосточный федеральный округ;Республика Саха (Якутия);Якутск;8615;62.0321766689375000000000;129.7313897212750000000000;Якутск;62.027216;129.732178
2020-10-01;Центральный федеральный округ;Тверская область;Тверь;8470;56.8402838346800000000000;35.9024446313700000000000;Тверь;56.859847;35.911995
2020-10-01;Северо-Западный федеральный округ;Вологодская область;Вологда;8097;59.2146366826875000000000;39.8875428475500000000000;Вологда;59.220496;39.891523
2020-10-01;Дальневосточный федеральный округ;Забайкальский край;Чита;8060;52.0370236752600000000000;113.4970914738900000000000;Чита;52.033635;113.501049
2020-10-01;Центральный федеральный округ;Калужская область;Калуга;8020;54.4779947218000000000000;36.3039205312687500000000;Калуга;54.32;36.16
2020-10-01;Южный федеральный округ;Астраханская область;Астрахань;8016;46.3589907696142900000000;48.0489613214714300000000;Астрахань;46.347614;48.030169
